key,936433-937914,937914-940794,940794-943674,943674-946554,946554-949434,949434-952314,952314-955194,955194-958074,958074-960954,960954-963834,963834-966714,966714-969594,969594-972474,972474-975354,975354-978234,978234-981114,981114-983994,983994-986874,986874-989754,989754-992634,992634-995514,995514-998394,998394-1001274,1001274-1004154,1004154-1007034,1007034-1009914,1009914-1012794,1012794-1015674,1015674-1018554,1018554-1021434,1021434-1024314,1024314-1027194,1027194-1030074,1030074-1032954,1032954-1035834,1035834-1038714,1038714-1041594,1041594-1044474,1044474-1047354,1047354-1050234,1050234-1053114,1053114-1055994,1055994-1058874,1058874-1061754,1061754-1064634,1064634-1067514,1067514-1070394,1070394-1073274,1073274-1076154,1076154-1079034,1079034-1081914,1081914-1084794,1084794-1087674,1087674-1090554,1090554-1093434,1093434-1096314,1096314-1099194,1099194-1102074,1102074-1104954,1104954-1107834,1107834-1110714,1110714-1113594,1113594-1116474,1116474-1119354,1119354-1122234,1122234-1125114,1125114-1127994,1127994-1130874,1130874-1133754,1133754-1136634,1136634-1139514,1139514-1142394,1142394-1145274,1145274-1148154,1148154-1151034,1151034-1153914,1153914-1156794,1156794-1159674,1159674-1162554,1162554-1165434,1165434-1168314,1168314-1171194,1171194-1174074,1174074-1176954,1176954-1179834,1179834-1182714,1182714-1185594,1185594-1188474,1188474-1191354,1191354-1194234,1194234-1197114,1197114-1199994,1199994-1202874,1202874-1205754,1205754-1208634,1208634-1211514,1211514-1214394,1214394-1217274,1217274-1220154,1220154-1223034,1223034-1225914,1225914-1228794,1228794-1231674,1231674-1234554,1234554-1237434,1237434-1240314,1240314-1243194,1243194-1246074,1246074-1248954,1248954-1251834,1251834-1254714,1254714-1257594,1257594-1260474,1260474-1263354,1263354-1266234,1266234-1269114,1269114-1271994,1271994-1274874,1274874-1277754,1277754-1280634,1280634-1283514,1283514-1286394,1286394-1289274,1289274-1292154,1292154-1295034,1295034-1297914,1297914-1300794
02fac0538baba721c4f43e53ce0cffbb15f2a2ff358ee96820a5ba32291cc83a,1,3,3,1,2,1,4,3,4,1,2,2,4,4,3,6,2,1,3,6,2,3,3,2,3,1,2,1,3,1,1,2,2,3,3,5,5,4,4,5,1,1,2,1,4,2,4,2,1,1,6,4,2,4,3,2,2,1,3,2,0,0,4,3,2,2,1,1,2,2,2,3,3,3,4,2,1,5,2,3,3,2,3,1,0,4,4,2,3,1,1,4,1,1,0,4,2,2,4,1,1,0,2,2,5,3,4,5,2,1,3,4,2,0,4,2,1,5,3,3,1,5,3,4,3,1,3
0308b4f88c246f81031bbc130fed8f117cff65cfd49d65e9efd4261f783db368,0,1,5,3,3,5,3,6,4,1,6,1,4,5,2,1,5,3,2,3,3,2,2,2,3,5,0,1,3,2,1,3,3,1,2,2,0,1,4,2,7,5,2,3,2,2,1,1,2,2,1,4,3,2,1,0,7,5,3,2,3,2,5,1,5,4,3,1,2,3,2,2,2,1,1,2,4,4,1,4,6,2,3,4,2,2,2,6,4,1,0,2,4,5,3,2,2,2,0,4,0,3,3,2,3,3,1,1,1,1,2,3,2,0,4,2,1,2,3,2,3,3,3,1,2,0,3
0358f16577ce395de9330ec02637a94c80109e532f8ef98b25db33477aaa6819,0,3,3,3,7,2,4,5,4,1,0,2,2,4,2,2,4,3,2,1,3,6,2,2,4,0,1,3,2,1,4,3,7,3,2,1,4,2,3,2,3,2,2,3,4,0,0,4,4,1,3,3,2,3,7,4,3,4,3,0,4,4,4,3,2,3,7,1,2,1,2,2,5,3,5,5,5,3,2,6,1,2,1,1,1,6,4,4,4,5,7,3,3,4,3,4,4,0,2,2,2,4,2,5,4,2,7,1,3,2,3,1,4,5,4,1,3,4,1,3,6,4,3,3,1,3,7
03721b7255c097adf194151628a984ede79a1164afd076bf6ff1a1f5756d0859,1,4,2,3,4,3,2,0,1,2,3,0,1,2,4,1,2,2,9,1,2,0,4,1,4,1,2,3,5,1,2,3,4,0,2,4,1,4,2,1,1,3,3,1,3,1,1,1,4,2,3,1,4,3,0,3,3,5,2,3,6,2,1,0,1,2,4,2,2,1,3,4,1,1,1,4,2,1,3,1,1,0,0,4,1,4,1,2,3,1,2,3,3,3,0,3,6,3,2,2,1,6,1,3,3,0,2,3,1,5,1,5,3,3,2,4,1,2,3,1,2,3,1,2,3,6,2
03ab8d45113a23a45627a274f175a8e98b32d5356a334a329548837c173d1156,2,3,2,2,3,5,2,3,1,3,1,7,2,0,5,2,4,2,3,3,2,1,1,0,3,2,2,5,4,2,4,4,0,1,0,2,4,2,0,1,5,1,2,2,1,5,2,1,1,2,3,1,2,3,1,2,2,5,3,3,6,3,4,3,3,0,1,0,4,8,2,3,0,2,4,3,2,5,4,3,2,3,2,5,6,1,2,1,3,3,7,2,6,0,1,3,2,4,3,4,1,2,2,2,2,2,6,4,2,2,2,1,2,5,3,4,4,0,2,4,2,3,6,5,5,4,2
03c7de8025129b74cc892ee14f44f3ddd0355e36d4937f99744cd5be31077643,0,2,4,0,2,1,0,1,4,3,4,2,3,6,3,5,2,2,2,2,2,3,0,4,1,2,4,1,4,2,2,1,4,3,7,3,1,1,3,0,2,3,1,0,4,3,4,1,4,4,4,3,2,2,2,1,3,0,1,5,5,3,2,2,2,2,3,2,0,1,2,2,2,0,4,2,1,1,2,2,2,5,1,5,4,5,2,2,6,0,2,2,4,3,2,3,3,2,3,2,3,1,2,9,1,5,2,3,2,3,5,1,3,3,2,2,4,1,3,3,0,3,1,2,5,3,2
03cb488709a99d20d3276375161b7b558b556de4cfec13e730fceb093c272d4d,0,4,4,2,1,1,6,3,1,2,1,6,1,1,4,2,4,3,2,6,2,6,2,3,5,2,5,1,4,3,3,1,1,0,3,1,2,0,4,5,5,1,3,3,1,2,2,6,2,4,1,1,2,0,2,3,5,1,1,0,6,3,4,1,1,3,4,5,4,4,7,1,2,0,3,2,2,1,2,5,2,1,4,3,3,1,0,4,5,7,3,0,2,1,2,2,1,4,2,0,1,2,1,1,2,2,2,7,2,3,3,3,1,2,3,5,3,2,2,2,2,5,2,0,3,3,3
03d6369bfb3e93b512d351a549b73cc427fb8a9a9579111097c619bff824ac61,1,2,4,1,3,3,2,4,7,0,1,5,3,1,0,4,0,2,1,5,2,2,3,3,1,2,5,5,3,3,1,2,1,1,3,2,2,6,4,4,5,4,1,1,3,6,1,1,4,4,2,4,4,5,2,1,3,6,3,3,4,1,3,1,1,1,1,0,2,5,3,1,2,2,4,1,2,4,7,2,2,4,2,2,1,3,1,1,2,1,4,2,4,2,4,4,2,0,2,1,3,4,3,5,2,1,2,3,3,2,1,4,2,0,2,7,5,2,0,3,1,2,5,1,3,1,5
03df09827676dfc2800f0677612a78686983a297808d1d21fbcd00db6dc22750,1,2,4,2,4,2,1,0,5,4,0,4,2,1,1,5,2,3,2,4,2,4,2,2,1,1,1,2,3,2,2,1,2,3,4,2,1,5,2,3,2,0,2,2,2,1,1,3,3,7,3,2,4,0,2,1,2,5,2,4,4,3,1,2,0,4,3,4,0,4,2,4,2,3,2,4,5,5,2,3,4,4,1,0,4,2,2,1,0,4,4,1,2,0,2,4,3,3,2,3,5,5,3,4,3,0,2,2,0,2,4,1,3,0,3,1,8,5,2,1,3,4,4,2,1,2,4
03fd8adb759e661a33a82b3b1d583460a74d481b063d70f58f7a3c37f8364617,2,4,2,2,2,1,3,7,3,4,3,1,5,3,3,3,2,4,2,1,5,8,2,4,2,2,5,3,2,1,1,4,2,6,2,1,2,3,5,2,1,3,2,6,3,1,1,4,3,2,0,4,3,1,3,2,1,2,2,1,1,4,3,4,5,3,1,1,4,5,4,1,1,1,3,3,1,1,3,3,1,4,3,3,2,2,2,4,4,2,7,2,2,3,5,3,0,3,2,7,3,3,2,1,2,1,3,2,2,5,3,6,2,1,5,1,2,1,2,5,1,3,4,4,1,4,1
0434edf5e73c70ced0755b5cef63c5f8eb696a9a90cabdcb5edb7aac609a2456,1,2,2,3,1,1,5,1,5,1,3,2,2,5,3,2,1,0,2,1,1,2,1,2,0,1,3,4,4,1,5,3,3,4,3,2,1,3,1,2,3,2,2,5,2,3,7,2,1,2,3,6,1,3,5,3,2,5,2,1,3,6,1,3,4,5,5,0,2,1,5,5,1,2,5,5,2,3,0,1,4,1,3,1,1,1,3,0,3,2,3,6,3,2,0,2,1,1,1,2,1,2,3,3,6,0,2,3,1,4,4,3,4,1,4,7,4,3,2,5,2,5,1,1,4,2,3
0437d9749dfe0aa8065010bef3e1ed615ddea378d0ba117271f84f0b25932233,1,1,5,1,5,2,1,1,4,3,1,1,4,4,1,0,1,2,3,1,1,3,4,2,2,1,3,1,1,7,5,2,1,0,1,3,3,1,4,1,3,2,2,0,5,1,7,3,0,1,2,2,2,2,4,7,2,2,3,1,4,2,0,4,2,3,6,1,1,2,3,3,6,3,3,1,3,3,2,0,0,4,4,2,0,3,2,4,1,3,3,3,5,3,1,3,5,1,3,3,2,1,3,1,1,2,3,1,2,1,3,0,3,2,2,1,5,3,4,3,1,2,4,4,4,4,4
04569fdaf03ac514edb15ef447a324a0d0e38c8382fc193f3456a2327691c854,1,6,3,2,0,1,2,1,5,4,1,6,3,7,3,1,2,3,7,1,4,2,1,1,1,1,2,2,3,1,4,3,3,3,0,0,5,4,5,4,3,2,1,5,3,2,1,2,4,5,1,1,1,4,1,4,0,4,2,4,0,0,1,5,0,5,3,5,2,5,2,2,0,2,1,1,4,0,3,2,5,2,2,4,4,1,1,3,3,1,7,4,4,2,4,4,1,2,3,5,4,3,2,4,3,4,6,0,2,2,2,2,2,10,2,8,6,0,2,3,2,3,4,1,1,1,1
04832dfed3c41e7441aab45e513371a4f3c0437cf9bc6c902c149b776e40830a,2,1,2,1,2,1,6,1,4,2,1,4,2,1,3,1,7,5,5,4,2,5,1,2,1,3,5,2,0,1,1,1,4,2,2,3,2,5,2,3,2,0,1,1,3,2,1,3,4,4,2,2,2,4,2,2,4,1,2,1,1,2,4,1,3,4,6,5,7,4,4,2,2,1,3,2,1,1,3,2,2,2,6,4,2,1,3,1,1,4,3,1,2,3,0,4,1,1,2,2,3,2,2,3,1,2,2,0,1,2,1,4,1,5,3,2,3,1,4,0,1,1,2,4,2,5,2
04cefb8589c0293747973b6e4bc5e00b18f0549346d4045ef0033e590fd19151,1,0,3,2,1,0,6,1,1,4,3,4,3,3,4,1,0,2,1,2,1,4,3,3,1,2,3,4,4,3,2,1,4,1,3,2,2,2,5,4,1,3,1,2,6,0,3,0,1,2,0,5,1,4,4,2,3,4,4,3,0,3,1,4,3,2,3,3,2,3,0,3,4,5,1,3,2,0,4,4,5,2,5,1,4,4,0,2,3,2,3,0,3,3,3,1,5,2,4,6,2,2,2,1,2,5,4,1,3,6,3,1,2,1,3,2,1,3,4,1,2,2,4,5,5,2,1
04d3f08ec4adc8d2f4e957d17d8ad9e8c5fb2d22806be9f506af10e2b6c48615,2,2,3,4,3,2,3,2,3,0,1,3,4,4,0,3,3,1,1,4,6,5,1,1,2,3,7,2,1,3,6,4,2,4,3,5,3,2,2,1,0,1,1,1,1,1,1,6,5,5,2,2,4,4,3,1,2,4,1,4,2,6,3,5,3,3,2,7,2,1,7,1,4,4,3,3,3,5,5,2,2,1,3,2,4,1,5,1,0,2,5,4,0,3,3,1,8,3,3,3,4,1,4,4,2,4,1,0,1,4,2,2,2,0,2,2,1,2,6,1,3,5,2,2,5,4,2
04e33201f035600d0ffcf3422cb9a42bb8e61d4b27b140f9a32be5880045146d,0,2,2,6,4,0,3,5,3,1,3,1,6,0,4,2,0,2,3,4,9,2,1,4,3,4,4,3,1,5,1,4,3,2,2,3,2,2,4,1,1,2,5,4,2,1,3,4,3,1,2,3,7,4,2,1,4,2,2,1,3,6,1,2,3,0,3,4,4,0,1,2,5,4,2,3,6,5,0,3,5,4,2,4,5,3,3,3,2,2,2,4,0,1,5,1,0,0,3,2,2,1,5,2,2,2,1,3,2,1,1,0,3,2,3,3,1,5,0,2,2,1,2,2,1,4,2
05016eddd24e8682e348cc7a2218d7542a4d12e16c94ec517936371e818fdf28,2,2,1,1,4,3,4,1,0,2,1,4,8,2,7,3,1,1,1,0,2,2,2,2,3,0,7,6,1,4,0,6,3,3,3,3,2,6,4,0,3,2,2,2,4,4,1,7,1,2,3,3,0,2,5,0,5,2,0,2,1,4,6,3,4,7,0,6,1,2,5,3,1,5,7,5,4,3,3,2,1,1,5,3,2,3,4,7,6,3,1,0,5,4,1,1,1,1,2,2,3,4,6,3,4,5,0,2,1,3,3,2,2,3,4,3,4,4,3,4,2,4,3,2,5,2,4
050e4af009723018b2c1a967cdb41927987e438a9f20b8a9d5f9a762c42c6571,2,2,2,3,2,2,4,3,3,2,3,0,2,1,4,1,3,4,2,3,3,2,1,7,1,4,2,3,4,2,3,4,1,4,2,6,3,2,0,2,1,4,5,3,5,1,3,3,1,1,1,5,3,2,3,4,2,3,1,2,5,3,4,5,4,1,1,3,5,2,2,5,4,3,2,2,1,2,4,2,1,5,2,1,0,2,5,3,1,2,4,1,4,3,1,4,2,1,4,4,0,4,3,3,1,1,4,4,1,1,2,2,1,5,0,2,3,4,4,2,5,2,3,1,3,0,4
050fe4519337020f8e7461298907d4baff7351a38024d86a0e09100370c56503,1,1,3,3,1,2,5,2,4,3,4,2,1,0,0,2,1,1,1,1,2,1,0,1,5,4,1,5,1,1,2,0,1,3,3,3,4,2,1,0,1,4,3,2,1,3,1,2,2,1,2,1,3,2,2,3,0,2,5,3,4,3,2,3,6,4,0,3,3,1,1,5,4,1,5,3,1,1,4,3,5,3,0,1,1,3,3,1,5,2,5,1,5,1,3,3,3,4,3,0,2,4,3,3,2,0,2,4,0,3,2,1,2,1,0,4,1,4,3,2,3,4,4,2,1,1,1
051e7ad2038d201d23766b1078f4124913f3448befdf88c49a09eb4d96453270,1,2,3,2,4,4,3,4,4,1,0,3,3,2,2,5,5,2,4,1,1,5,0,3,3,2,3,0,3,0,4,2,4,3,3,2,3,2,4,4,2,1,3,2,4,2,3,0,0,0,3,5,2,3,1,1,4,0,2,1,5,2,0,1,1,3,2,3,2,3,4,4,2,1,3,3,3,2,2,3,3,6,2,2,3,1,1,0,3,2,3,2,4,1,3,5,2,2,3,1,6,8,1,4,3,4,2,2,2,4,5,5,1,2,3,4,6,1,5,4,4,10,3,1,3,1,0
051fa381e35a5dffcb1adfe59633a43c42198599ba33fd159a58a42ce6676858,0,4,2,2,3,2,4,5,1,1,3,2,1,1,3,2,2,4,5,6,4,1,3,3,3,1,4,2,4,0,1,1,3,1,2,2,2,2,4,1,3,2,2,3,4,3,5,3,3,5,1,3,4,6,1,5,1,3,1,2,4,4,3,1,3,4,2,2,3,3,5,4,7,1,6,4,2,2,0,1,2,7,2,0,3,3,2,5,1,5,3,3,6,2,2,3,3,3,4,2,1,2,3,1,5,3,3,3,2,6,3,4,5,3,3,5,1,3,3,2,3,4,2,3,2,3,2
052fb66b728c29b7521323a84eb42ba52d227ae08340397511bfef726f575c50,1,4,2,3,2,1,0,4,6,5,3,5,3,4,4,0,1,0,0,6,0,3,3,4,3,2,3,4,5,2,2,3,3,0,2,3,2,2,5,2,5,4,6,2,6,1,3,2,4,0,3,3,3,4,1,2,2,2,3,3,3,2,3,2,1,3,4,2,2,1,1,2,3,0,6,1,0,3,2,0,4,2,5,3,2,1,3,3,3,2,2,6,1,3,3,1,4,3,3,0,3,5,2,4,5,1,0,2,3,5,1,6,3,1,3,4,2,2,4,6,3,1,3,6,2,4,4
0533e06906750ee14a6616122913ac6d05917c52898fa4f16589489f3f898f53,0,1,2,7,3,2,3,3,2,5,3,0,3,0,2,2,2,1,1,3,0,2,4,3,4,2,6,2,2,2,4,2,2,2,4,1,2,3,1,5,5,3,4,2,1,3,1,1,4,0,2,0,3,2,3,6,3,0,0,5,0,3,2,3,2,2,1,4,2,3,2,2,0,4,0,5,3,4,2,2,2,1,8,4,3,1,2,0,2,4,2,3,5,2,2,4,5,1,4,6,2,1,1,0,3,1,1,2,3,1,1,2,4,1,1,4,3,3,2,2,0,2,1,1,2,3,5
0535c2cb0bd3a42fd8abe714955df254e4060f820e1eab4cafb000d40c48ee3c,1,2,5,1,0,2,2,2,1,2,3,2,0,2,5,2,2,1,3,2,2,3,2,8,1,4,1,4,3,2,2,5,0,2,1,4,2,3,3,2,3,3,5,5,2,3,3,2,0,1,2,1,2,5,5,2,5,4,5,1,2,1,3,4,2,2,2,3,2,0,4,1,2,5,3,2,4,2,1,3,4,2,3,1,2,3,5,1,5,3,2,1,3,7,4,4,3,2,1,2,3,2,4,3,0,1,1,5,0,3,2,1,2,5,5,2,5,3,3,2,3,2,2,2,3,3,4
053cf19b095453928bad1deff4d3e1e54c81e7d32340950ba8a04482dda1d664,3,1,6,3,3,2,0,3,3,1,3,1,5,1,1,3,3,2,2,3,3,2,4,3,2,3,3,3,5,4,4,3,1,3,4,4,4,5,5,3,1,5,1,2,0,1,1,0,3,3,4,1,3,1,3,1,4,0,0,2,5,8,3,5,3,1,1,3,1,2,0,1,1,1,2,2,3,2,2,1,1,0,1,2,0,2,2,0,1,3,2,0,4,0,4,2,2,2,1,3,1,4,8,2,4,3,3,1,4,4,1,4,1,5,0,3,2,1,1,3,5,3,2,3,2,2,2
0573b740822fe3b95e642afeb0311a90657bfb4560aa128f447e3adb79d30c4c,2,2,2,3,0,0,4,2,4,3,2,7,1,2,5,3,3,3,3,1,3,3,0,2,3,6,2,1,1,7,3,2,4,1,5,5,0,4,2,3,2,4,3,3,2,5,2,3,3,2,2,1,3,0,4,2,3,1,4,3,1,0,3,1,2,1,2,3,3,1,5,4,4,2,3,0,3,0,1,4,1,2,5,1,0,5,2,0,4,1,1,2,3,4,2,3,3,3,4,4,1,5,0,0,1,3,3,4,3,2,4,4,3,2,4,1,3,2,1,2,1,2,3,0,1,3,8
05808735145ad28c0a69e2dfeef9fcc3f9371739d1dfee7eb071c184e7e0905d,2,3,2,2,1,1,3,5,3,2,2,2,1,3,3,4,4,6,2,4,5,4,0,2,3,2,4,5,2,2,4,4,2,6,1,2,1,2,4,3,2,3,2,2,5,2,2,3,1,3,2,3,3,2,1,2,5,0,2,2,1,1,3,1,3,1,3,0,2,2,1,2,1,2,7,3,0,3,4,5,0,3,4,0,1,1,7,4,3,3,2,6,2,2,3,5,3,5,4,2,4,2,1,1,3,1,3,6,2,2,4,2,3,2,3,5,0,0,1,3,0,3,3,2,1,3,2
058d5b4fc0eaf2e689ad70677a601a8f51d4371998c71bbe44be4d33c3a1b867,2,3,0,1,1,2,3,7,2,4,5,3,5,3,1,3,2,4,1,0,2,0,4,1,1,0,2,3,1,3,5,1,4,1,1,3,4,0,3,1,1,4,5,3,2,4,3,1,2,4,4,4,4,7,1,2,3,4,2,4,1,3,0,1,1,3,4,3,2,0,4,6,1,5,4,3,0,3,5,1,5,1,0,0,6,2,2,3,3,2,3,4,2,2,3,2,1,0,0,0,5,5,1,1,0,1,2,4,2,4,5,4,3,4,4,2,3,2,3,2,0,0,3,2,3,3,3
0599ed57d2a46b738700d27aac9c4d862818b7605bf74347d09c33ed6cd09655,2,4,5,3,1,4,5,2,4,5,2,3,5,2,4,2,1,3,10,7,5,1,1,1,0,2,4,4,4,2,3,3,3,2,3,4,2,2,2,2,2,2,3,3,2,0,5,1,3,4,1,2,3,2,0,4,1,2,3,2,1,1,2,4,1,0,3,3,5,2,1,4,1,2,2,4,6,4,2,1,3,1,0,3,0,8,2,3,4,3,5,2,0,2,3,2,1,1,2,1,3,7,4,7,2,0,2,1,1,3,5,4,3,0,0,1,2,4,4,2,2,3,3,3,3,1,4
059e2e11269248f52143bc1261dfe9475e14cc8ec1dd158738950cbafbb5bd07,2,0,1,3,0,0,1,2,4,3,2,2,3,1,2,1,1,5,0,6,5,2,1,9,1,1,4,2,9,2,4,1,4,3,3,4,0,1,1,4,1,8,2,2,2,0,2,0,3,7,3,3,2,1,3,4,4,2,4,1,2,3,1,3,0,2,1,5,3,4,3,6,5,3,3,1,1,5,3,3,3,4,4,3,3,4,2,2,1,2,7,8,3,2,1,3,6,0,4,7,4,1,2,1,3,4,3,0,1,1,1,6,3,3,3,4,2,4,4,4,1,4,7,2,4,1,4
05ba40c31795ca88dff16aecfbc4c442055011acc18c7ff66949cee53ec17201,2,1,3,3,1,6,3,5,2,0,5,1,3,3,4,3,2,1,5,5,3,2,2,2,5,0,2,8,3,2,6,0,2,3,1,8,4,5,4,3,0,2,3,2,5,1,4,1,1,3,3,3,2,3,0,3,2,4,1,0,0,2,2,2,1,6,3,4,3,4,5,1,0,4,5,1,1,6,1,2,4,4,1,3,3,2,3,4,2,0,2,4,1,1,0,0,0,2,5,1,5,5,4,1,2,3,4,3,1,3,2,4,2,3,2,3,2,1,2,1,1,1,1,2,4,3,6
05e8391b9f9f2e8a713849ce3c05e124cdd205614c49b6db197747a461bd9161,1,2,0,2,1,5,2,3,3,2,6,5,2,0,2,1,0,3,2,1,4,0,2,2,1,2,5,2,5,2,1,1,4,2,4,3,3,1,1,2,2,2,8,3,4,3,3,4,5,2,3,3,2,1,4,4,2,1,5,4,3,3,3,2,6,4,2,1,1,3,4,3,6,3,0,1,1,4,3,1,3,0,2,2,4,4,2,1,4,3,0,4,2,5,3,0,1,1,4,3,2,4,4,4,4,1,1,4,1,2,4,2,7,3,2,2,2,4,3,4,1,3,0,0,4,2,1
060c194b36e54ae0688296b83db668d1ea21533c604b677cec9e6c8aaf1f0c08,1,1,1,3,0,1,4,1,4,3,2,1,3,4,3,6,2,5,1,5,2,1,3,1,3,4,2,3,6,5,5,2,1,2,5,3,4,4,0,4,3,6,2,4,8,0,1,4,3,2,0,2,4,0,4,3,6,6,2,3,2,1,4,4,0,2,5,3,3,0,2,1,1,0,4,1,4,2,4,0,6,3,3,1,2,4,2,3,2,1,0,0,5,1,4,3,5,2,5,5,5,3,1,1,3,0,0,4,4,6,1,3,1,5,2,4,4,3,3,3,1,2,1,4,4,1,2
063c801efc38b4c034b07aab5665d8ceb3f916a1cab6eaac09e4a2252d58c430,2,4,4,2,0,1,4,5,4,3,4,2,3,2,2,2,2,1,3,5,4,1,0,1,4,2,2,0,5,4,3,3,6,2,3,1,1,3,1,2,7,2,1,1,3,1,2,0,2,3,3,4,6,2,5,4,6,4,4,1,3,2,2,1,1,5,1,5,5,2,3,0,4,4,1,1,3,4,3,4,3,0,1,3,3,5,4,3,3,4,1,1,3,1,1,0,2,3,1,0,4,3,2,2,1,3,4,3,0,1,3,2,3,2,4,1,2,2,3,6,4,2,5,7,2,2,3
0661beea917df3cee88ab163e789ee44270ffda9827a13312c763ac628362a29,4,3,0,3,2,3,1,3,4,1,1,4,0,0,1,2,2,4,4,2,2,3,1,2,4,3,3,2,1,3,1,6,1,0,2,5,1,7,2,5,4,1,5,1,0,4,4,1,3,4,4,4,4,1,0,0,5,2,2,2,3,1,1,4,5,2,5,4,1,4,2,5,2,0,3,1,2,0,4,3,2,0,3,1,2,2,6,2,3,4,3,2,1,4,1,2,5,3,2,2,3,0,2,1,2,3,2,5,3,1,1,4,2,3,0,3,2,2,2,3,3,2,1,3,5,2,5
069834c542593668c69a732ff6cf2a51b5b3fcb019538ddf369d10abbc807c19,0,2,3,4,1,2,1,2,2,4,6,3,8,3,3,3,2,3,3,2,1,1,0,4,5,2,3,5,2,1,5,2,0,1,6,0,3,4,2,3,2,4,2,4,2,3,3,3,1,3,4,1,2,2,0,2,1,1,5,0,2,3,5,1,3,3,4,1,7,1,1,3,4,2,5,3,1,3,2,5,2,3,1,4,1,4,2,5,1,3,2,5,3,8,3,3,2,7,0,3,2,3,0,1,4,6,4,2,2,2,2,2,3,1,4,2,1,3,3,2,6,1,5,2,1,2,1
06b228b430ebbc1ea508a66300162a13404a822a65a17e9986d701ec7389310a,1,2,2,4,0,1,1,3,0,2,0,2,2,1,1,2,6,2,1,1,1,4,1,4,2,3,6,3,2,1,4,4,4,3,2,2,4,2,2,6,2,0,4,2,7,2,3,4,5,3,3,1,1,3,5,3,5,2,2,2,4,1,2,3,2,1,5,4,3,2,3,2,0,1,1,1,3,5,2,3,2,3,2,1,1,4,2,3,3,2,3,2,3,2,3,2,3,5,2,1,2,4,3,3,2,5,5,1,3,2,1,3,4,0,5,2,4,4,5,5,0,6,5,2,3,2,2
06bbdafbbb762fb571f1d813211921be74ba30e0acea08c03d085fc7498da70b,1,3,1,3,5,2,2,4,4,6,2,2,1,3,2,6,1,4,0,2,3,5,3,4,1,1,2,3,3,5,0,7,1,0,3,0,6,2,4,5,3,3,5,2,0,3,4,3,0,5,3,3,1,1,1,5,0,3,4,1,2,2,2,2,4,3,2,1,4,6,4,2,5,2,4,2,3,2,3,5,1,2,3,2,2,3,1,0,2,2,4,5,1,7,0,4,3,4,2,2,3,4,2,2,3,4,2,2,5,2,4,8,2,4,5,0,2,1,0,3,3,0,2,3,1,3,3
06c00c171f4126333ac54b4b93b8abd375497fdddceaf52be3c7ffadbb06e539,1,3,0,4,1,3,3,3,2,3,2,2,4,0,2,0,3,4,3,3,3,3,5,1,1,3,2,1,4,1,3,3,2,1,5,2,4,4,2,0,5,2,1,1,2,2,3,1,3,4,2,1,0,4,2,2,3,1,4,6,1,3,4,3,3,2,3,1,3,1,3,3,2,1,3,3,2,4,2,2,2,1,2,2,4,1,3,0,3,1,1,0,2,5,3,1,3,3,3,1,2,1,2,3,3,2,1,0,4,3,4,5,1,1,2,3,2,1,4,1,7,1,3,3,1,1,3
06e50df7e37c47a7a81c2f4b1d896ecd09382fa3e214d5c2be489e444340ad10,0,4,7,3,3,1,2,2,0,4,3,7,3,1,2,1,1,2,2,1,3,3,1,3,1,1,4,1,4,2,2,2,4,3,3,2,4,3,3,4,2,1,3,3,2,1,3,3,5,5,1,5,4,1,3,1,4,3,1,3,2,3,3,3,1,1,1,5,1,7,0,2,2,4,4,5,2,4,2,0,3,4,2,2,2,4,1,2,2,5,2,1,0,2,1,1,1,0,3,2,2,8,1,1,3,2,0,1,6,4,3,1,2,4,3,0,2,1,1,3,3,4,3,1,1,4,3
06e9da7795062ad8a6509a1280831737d64936bcf8a9cc27bb509bda1d0bc731,4,4,2,1,1,4,1,2,4,2,6,4,1,1,1,4,3,3,3,3,3,2,2,0,1,2,3,1,0,2,2,1,3,0,0,0,0,8,2,4,4,0,4,4,1,3,4,1,3,2,1,3,5,4,2,1,2,1,3,3,2,1,5,2,3,2,3,4,5,6,4,4,2,1,1,3,2,3,5,1,1,4,4,4,4,1,3,1,2,2,1,3,2,1,1,6,1,2,3,4,4,3,1,1,0,2,1,1,0,4,1,2,3,1,4,6,2,1,5,1,3,5,1,4,1,2,3
06ec9fbc35c7d41c1a20e374bc92ba7328e7f8c1c5bc2942820d374ceb850a0d,1,6,1,3,2,3,4,2,1,2,3,2,3,1,1,1,6,4,5,5,3,3,2,3,0,7,1,1,1,3,0,6,1,2,2,2,3,1,2,1,3,5,2,1,1,0,0,4,3,1,0,3,1,5,5,1,2,4,1,5,3,1,4,1,4,1,1,1,1,2,2,2,4,4,6,1,4,3,2,5,3,3,4,1,2,0,0,2,3,1,0,2,1,2,2,0,0,2,2,3,2,1,0,2,6,1,2,3,5,3,1,1,3,2,5,4,1,4,1,1,3,4,3,2,4,1,0
06efa705e8fb754715eefa0db112b1c8a50b3ad8c9ea9a8a36a55b3002d16770,0,1,2,2,1,4,5,3,4,1,3,3,0,2,4,3,1,1,2,4,2,2,1,2,6,4,2,1,3,4,4,4,2,3,1,1,0,3,3,4,2,2,4,4,5,3,2,3,1,2,1,3,3,2,1,2,5,2,3,2,4,2,1,5,1,1,4,3,1,1,1,5,1,3,2,1,2,1,0,4,6,5,1,4,4,3,1,2,2,3,2,2,4,2,1,4,4,1,5,1,2,8,6,4,4,6,2,2,1,1,3,4,4,3,6,3,1,2,5,0,2,4,5,1,4,3,3
